id,name
164,1 oignon moyen finement émincé
165,3 piments verts finement hachés
166,1cuillère à café de sucre
167,1cuillère à café de curcuma
168,1kg d'épinard lavés et coupés menu
169,1/2cuillère à café de sel et autant de poivre
170,3cuillères à soupe de yaourt nature
171,800g de sauté de veau d'agneau sans os
172,350 pruneaux dénoyautés
173,1 oignon
174,1tablette de bouillon de volaille
175,4cuillères à soupe d'huile d'olive
176,1cuillère à soupe de confiture de figues
177,1cuillère à café de coriandre moulue
178,1cuillère à café de cumin moulu
179,1pincée de safran
180,2pincées de cannelle en poudre
181,2 clous de girofle
182,800g d'agneau coupé en gros dés
183,10 pommes de terre
184,30cl de vin blanc
185,demi de citron jaune (ou jus prêt à l’emploi)
186,Paprika
187,2 feuilles de laurier (facultatif)
188,8pièces d'agneau
189,1cuillère à café de gingembre en poudre
190,1/2 citron vert (le jus et le zeste)
191,30cl d'huile d'olive
192,1/2cuillère à café de purée de piment d'espelette
193,1 épaule d'agneau désossée et coupée en dés
194,1boîte de tomates pelées non égouttées
195,3cuillères à soupe d'huile d'olive
196,1tasse de thé d'eau
197,2 clous de girofle écrasés
198,Cannelle en poudre
199,1 étoile de badiane
200,1cuillère à café de coriandre en poudre
201,Piment en poudre doux ou plus fort selon le goût
202,1pincée de cumin en poudre
203,1kg de porc (échine ou épaule) coupé en dés de 3 cm
204,120g de raisins secs
205,1 oignon émincé
206,12 abricots secs coupés en oreillons et encore en deux
207,5cl de vinaigre de cidre
208,15cl de vin blanc
209,1cuillère à soupe de miel
210,1pincée de quatre-épices
211,1filet d'huile
212,2cuillères à soupe de vinaigre balsamique
213,2cuillères à soupe de vin
214,300g d'aiguillette de canard
215,250g de figue sèche ou fraiche
216,120g de fromage de chèvre
217,1/2cube de Volailles
218,2cuillères à soupe de sucre en poudre
219,600g d'aiguillette de canard
220,5 oranges juteuses
221,1/2 poivron vert
222,1/2 poivron rouge
223,1.5verre de blé (type ebly)
224,75cl de vin blanc
225,600g d'aiguillette de canard (environ 3-4 par personne)
226,1 échalote
227,2cuillères à soupe de vin blanc
228,5 abricots bien mûrs
229,1 cube de bouillon
230,Aiguillette de canard
231,10g de sucre en poudre
232,1petit verre de porto blanc
233,2 figues bien mûres
234,10cl de crème liquide
235,2cuillères à soupe d'huile de tournesol
236,Farine
237,Poivre noir du moulin
238,1noisette de beurre
239,12 aiguillettes de canard
240,1.2kg de figue surgelées
241,4 pommes
242,4cuillères à café de confiture de figues
243,1pincée de cannelle moulue
244,1noisette de beurre  salé
245,10 aiguillettes de canard
246,3 mandarines
247,1cuillère à soupe de vinaigre balsamique
248,"Mélange 5 baies "" moulues"
249,1boîte de pêche
250,6filets de canard
251,1cuillère à soupe de quatre-épices
252,150g de beurre
253,1cuillère à soupe de sucre
254,150g de riz basmati
255,150g de riz sauvage
256,200g d'aiguillette de canard
257,1 poire
258,1cuillère à café de porto
259,Fleur de sel
260,Poivre moulin
261,2 pommes
262,3filets de dinde
263,2 citrons jaunes
264,Beurre de cuisson
265,200g de blanc de poulet
266,5cl de vinaigre balsamique
267,10cl de crème fraîche légère semi-épaisse
268,10g de beurre
269,1cuillère à soupe de persil haché
270,4 aiguillettes de poulet
271,4 mandarines
272,10cl de crème liquide (normale ou allégée)
273,Coriandre
274,250g d'aiguillette de poulet
275,2 endives
276,2cuillères à soupe de crème fraîche
277,120g de riz (non cuit)
278,400g d'aiguillette de poulet
279,50g de morille séchées
280,150g de Foie gras
281,1 pâte feuilletée
282,3 jaunes d'oeuf
283,1 poire ferme
284,6 pommes de terre rouges
285,50g de sésame blond
286,1 muscade
287,1cuillère à soupe de moutarde
288,1 cube de bouillon de poule
289,450g de poulet (découpé en aiguillettes)
290,1 citron
291,100g de miel
292,Estragon
293,12 aiguillettes de poulet
294,100g de chapelure
295,2cuillères à soupe de moutarde classique
296,2cuillères à soupe de moutarde à l'ancienne
297,2 jaunes d'oeuf
298,1cuillère à café de curry
299,4 raies
300,300g d'échalote
301,80g de beurre
302,1verre de vinaigre de vin
303,Herbes de Provence
304,Jus de citron
305,1kg de poivron
306,2 raies
307,20cl de crème fraîche
308,Herbes
309,1kg de raie
310,1l de court-bouillon
311,2 jaunes d'oeuf durs
312,2cuillères à soupe de câpres
313,1/2 citron
314,1 raie pour 2 personnes
315,"1 soja indonésienne ou son équivalent (miso allongé de sauce soya classique, d'un peu d'eau et de miel, par exemple)"
316,1 oignon blanc ou de la cive
317,Mélange d'épices 5 parfums chinoises (ou tout autre mélange d'épices qui vous plaît)
318,Pâte de piment pour accompagner (facultatif)
319,6 poulets
320,6cuillères à soupe de sauce soja
321,3cuillères à soupe de confiture d'abricot
322,Piment (ou poivre)
323,500g de dinde
324,1cuillère à café de curry en poudre
325,1cuillère à soupe de concentré de tomates
326,1/2 pomme
327,25cl de vin blanc sec
328,Poivre de cayenne
329,200g de riz
330,60g de raisins secs
331,1.5 aile de poulet
332,3cuillères à soupe de cannelle
333,3cuillères à soupe de miel (selon les gôuts)
334,2paquets d'aile de poulet
335,1 oignon moyen
336,1pot de crème fraîche épaisse
337,15cl de sauce worcestershire
338,1barquette de champignon de Paris
339,4tasses de riz
340,12 ailes de poulet
341,5cl de sauce soja
342,7.5cl de sirop d'érable
343,Ketchup (selon les goûts)
344,2cuillères à café de moutarde
345,1cuillère à café de gingembre râpé
346,Tabasco (selon les goûts)
347,Miel (facultatif)
348,1kg d'aile de poulet
349,1gousse d'ail pilée
350,2cuillères à soupe de vin blanc même sucré
351,1cuillère à soupe de sauce soja
352,1.5cuillère à soupe de miel liquide
353,1pointe de piment selon le goût
354,1cuillère à soupe d'huile d'arachide
355,4 raies pelées
356,10cl de vinaigre blanc
357,1 feuille de laurier
358,1feuille de thym
359,Poivre en grains
360,Gros sel
361,60g de beurre doux
362,40g de beurre demi-sel
363,1cuillère à café de jus de citron
364,2cuillères à soupe de câpres égouttés
365,2branches de persil plat
366,100g de chanterelle
367,250g de riz basmati
368,2 oeufs
369,75g de chapelure
370,20cl de vin blanc sec
371,Crème fraîche
372,Safran
373,4 raies moyennes
374,"20 amandes fraîches (à défaut, sèches mais trempées dans le lait 24 h et épluchées)"
375,"feuille de basilic vert géant d'Italie, des feuilles de basilic violet, des feuilles de basilic thaï (facultatif)"
376,50cl de beurre frais
377,Lime (citron vert) de taille moyenne
378,1cuillère à café d'Alcool blanc (pas trop parfumé)
379,1l de bouillon de poisson
380,50cl de lait
381,Poivre du moulin
382,2 raies assez épaisses
383,"1gros bouquet de herbes fraîches(ciboulette, persil, estragon...)"
384,20cl de vinaigre
385,4 raies surgelées ou fraîches
386,Crème fraîche légère ou non
387,1verre de lait
388,Curry en poudre
389,1botte de poireau
390,2 raies (eniron 400 g chacune)
391,4tranches de jambon cru italien
392,1 chicorée
393,4cuillères à soupe de farine
394,4 raies congelées
395,1bocal de câpres (90 g)
396,1kg de pomme de terre
397,1l de bouillon minimum (quantité selon proportion d'ailes de raie)
398,3cuillères à soupe de farine
399,1kg de morue dessalée
400,5 carottes
401,6 pommes de terre moyennes
402,4 oeufs
403,300g de haricot vert extra-fins frais (ou surgelés)
404,3 betteraves
405,Bulot et des crevettes (facultatif)
406,1 fenouil (facultatif)
407,Huile d'arachide
408,4gousses d'ail écrasées (pilées)
409,1grosse cuillère à café de moutarde
410,Vinaigre
411,750g d'oie
412,400g de salsifis
413,500g de carotte
414,6 cèpes
415,300g de marrons
416,1verre de bouillon de viande
417,1cuillère à soupe de graisse d'oie
418,Persil
419,300g de tomme fraîche d'Auvergne
420,500g de pomme de terre farineuses
421,300g de Chair d'alligator
422,360g de riz créole
423,1.5 court-bouillon
424,30g de beurre
425,1 tomate moyenne
426,1/2dl de vin blanc
427,1pincée de farine
428,2brins de persil
429,Poivre de Cayenne moulu
430,"1 alose d'environ 1,2 kg (ou autre gros poisson blanc)"
431,100g d'oseille
432,2cuillères à soupe de crème
433,1tranche de pain de mie
434,1tranche de lard de poitrine
435,Chapelure
436,4 escalopes de veau
437,4 oeufs durs
438,4tranches de jambon blanc ou fumé
439,2cuillères d'huile
440,25cl de vin blanc
441,Champignon
442,Oignon
443,Ail
444,20 pommes de terre variété amandines
445,1boîte de 400 g de thon
446,Crème fraîche épaisse
447,1botte de ciboulette
448,1 ananas
449,4cuillères à soupe de Rhum Ambré LA MARTINIQUAISE
450,4cuillères à soupe de lait de coco
451,4cuillères à soupe de noix de coco rapée
452,2cuillères à soupe de cassonade
453,Anchois frais
454,Vinaigre blanc
455,6 andouillette
456,1kg d'oignon
457,1bouteille de vin blanc sec
458,Gingembre
459,Cannelle
460,1 andouille
461,500g de haricot blancs
462,2 carottes
463,2verres de vin blanc sec
464,Bouquet garni
465,750g d'andouille de Vire
466,600g de pomme de terre
467,40cl de crème liquide
468,1pincée de muscade
469,1 andouille coupée en morceaux
470,2 oignons en lamelles
471,1petite boîte de champignon de Paris (pieds et morceaux)
472,25cl de crème liquide
473,4 andouillette (de Cambrai de préférence)
474,16cl de crème liquide
475,3cuillères à soupe de chicorée liquide
476,4 andouillette
477,300g de poireau
478,Vin blanc
479,4 échalotes
480,500g de champignon de Paris
481,1/4bouteille de vin blanc
482,1gros pot de crème fraîche
483,1pot de crème fraîche
484,2 citrons
485,2 andouillette
486,Crème fraîche légère
487,Vin blanc sec
488,Graines de coriandre
489,Piment de Cayenne
490,Mélange 5 baies
491,4 andouillette de Troyes
492,Moutarde forte de Dijon
493,Endive
494,Vinaigre balsamique
495,150g de lentilles
496,1 carotte
497,50cl d'eau
498,2 feuilles de laurier
499,Pomme de terre
500,3 andouillette de Troyes
501,1 oignon jaune
502,800g d'anguille
503,5cuillères à soupe d'huile
504,1botte de persil
505,"12tranches de bacon (0,5 cm d'épaisseur)"
506,120g de farine
507,120g de chapelure
508,1 oeuf
509,5cl d'eau
510,1 anguille de 1 kg
511,1bouquet de persil
512,4cuillères à soupe d'huile
513,40cl de purée ou coulis de tomates
514,1cuillère à soupe de citron haché
515,250g de farine
516,170g d'amandes moulues
517,250g de sucre en poudre
518,170g de beurre
519,1 oeuf + 1 jaune
520,2cuillères à soupe de rhum
521,1 blanc d'oeuf
522,Cassonade
523,1kg d'encornet
524,600g de tomate concassée (2 boites)
525,500g de calamar congelés
526,2 oignons blancs
527,4 tomates mûres
528,1 poivron vert
529,1 persillade
530,3gousses d'ail dans leur peau
531,1pincée de piment
532,1pincée d'épices à tagine
533,1verre de vin blanc
534,500g de pâtes (genre crozets)
535,1 oignon hâché
536,1 ail hâché
537,1tasse d'huile d'olive
538,200g de fromage râpé
539,500g de lotte
540,250g de maquereau
541,250g de saurel
542,250g de grondin
543,250g de rascasse
544,250g de crevette
545,150g de chou
546,4 pommes de terre
547,400g de riz
548,2 piments séchés
549,4gousses d'ail
550,2.5poignées de riz par personne
551,1 banane (facultatif)
552,20cl de tomate
553,4 artichauts
554,5 pommes de terre moyennes
555,1barquette de lardons fumés
556,1 reblochon
557,9 coeurs d'artichaut
558,8cl d'huile d'olive vierge
559,1 jus de citron
560,2gousses d'ail finement émincées
561,12 artichauts violets
562,6 carottes
563,4 carré d'agneau
564,100g de lardons fumés
565,/branche de persil
566,3cuillères d'huile d'olive
567,8 artichauts à feuilles pointues
568,1cuillère à soupe de persil
569,3cuillères à soupe de chapelure
570,8tranches de lard fines
571,200g de jambon cuit
572,150g de champignon
573,4filets d'anchois à l'huile
574,1poignée d'épinard
575,3 oeufs (1 jaune d'oeuf cru + 2 oeufs durs)
576,1 barde de lard
577,20cl de vin blanc
578,demi de citron
579,2 pommes de terre
580,75g de lard maigre
581,25g de beurre
582,35cl de bouillon
583,2 artichauts
584,200g de lardons
585,Pignons de pin
586,Eau
587,1.2kg d'asperge blanches
588,20cl de vin blanc d'alsace du style sylvaner ou pinot blanc
589,15cl de crème liquide
590,60g de fromage râpé
591,Curry
592,16 asperges
593,1sachet de thé
594,400g de fruits rouges
595,"400g de coquillettes ""environ"""
596,1botte d'asperge
597,50g de lardons
598,15cl de crème fraîche
599,1tranche de jambon blanc
600,10 asperges
601,1 oignon rouge
602,100g de feta ou fromage de chèvre frais
603,1filet de miel
604,g de boeuf
605,600g d'asperge blanches
606,2 jaunes d'oeuf crus
607,3 petits suisses
608,15cl d'huile
609,1cuillère à soupe de jus de citron
610,1cuillère à soupe de cerfeuil haché
611,400g de poisson (vous pouvez utiliser des tranches de poisson congelées)
612,60g de câpres
613,24g de gelée (1 sachet)
614,130g de pâtes farfalle
615,2 courgettes (jaunes de préférence)
616,2cuillères à café de persil frais
617,50g de salade roquette
618,10 tomates cerise (de préférence rouges et jaunes pour la couleur)
619,Parmesan
620,1tranche de saumon fumé
621,1 pomme de terre (selon la grosseur)
622,Salade
623,200g de lardons fumés
624,20cl de crème fraîche liquide semi-épaisse
625,4 aubergines
626,1kg de tomate mûres
627,1/2 oignon moyen
628,100g de lardons ou 150 g de chair à saucisse
629,1cube de bouillon
630,3cuillères à soupe d'huile de tournesol
631,"5feuilles de persil ,"
632,1 aubergine
633,20cl de sauce bolognaise
634,75g de parmesan râpé
635,2 tomates bien mûres
636,1boîte de tomates pelées (425 ml soit environ 400 g)
637,4 champignons de Paris frais
638,100g de feta écrasée
639,1gousse d'ail écrasée
640,Basilic
641,1 aubergine par personne
642,300g de parmesan rapé
643,500ml de coulis de tomate
644,"Poivre du moulin, épices pour spaghetti"
645,1 jaune d'oeuf
646,Gruyère râpé
647,2 aubergines bien brillantes
648,100g de gruyère râpé
649,Persil haché
650,200g de pomme de terre
651,1cuillère à soupe de fromage blanc
652,2 tomates séchées
653,1cuillère à soupe de pesto
654,1poignée de noisettes
655,100g de fromage blanc
656,50g d'oignon émincés
657,1cuillère à soupe de pignons
658,50g de surimi
659,2cuillères à café de concentré de tomates
660,1tranche de fromage à raclette ou gruyère râpé
661,3 aubergines
662,2paquets de mozzarella
663,500g de tomate italiennes en conserve
664,Origan
665,1tranche de roquefort (un premier prix suffira)
666,100g de noix (environ)
667,1petite boîte de concentré de tomates
668,1 aubergine assez grosse
669,1 tomate
670,1/2 oignon
671,1l d'huile de friture
672,1pincée de cumin antillais
673,1/2cuillère à café de piment en poudre
674,1/2cuillère à café de coriandre en poudre
675,1pincée de garam massala
676,1cuillère à soupe d'huile
677,1cuillère à soupe d'eau
678,1/2cuillère à café de sel
679,3cuillères à soupe de fromage blanc
680,4 tomates séchées
681,6 amandes
682,1cuillère à soupe de raisins secs
683,2 oignons rouges
684,4 aubergines (700 g)
685,2 poivrons verts (400 g)
686,50g de pignons de pin ou de pistaches non salées
687,Anis sauvage
688,1kg de chair à saucisse
689,1 poivron
690,1grosse boîte de tomate épluchées
691,1sachet de riz
692,2 aubergines longues
693,200g d'agneau ou chair à saucisse
694,1verre de coulis de tomate
695,2gousses d'ail dégermées
696,40g de raisins secs
697,1cuillère à café de cumin
698,1pincée de piment en poudre
699,Menthe ou coriandre fraîche
700,1cuillère à soupe de chapelure
701,500g de viande hachée
702,2 oignons moyens
703,1/2l de purée de tomate
704,4cuillères à soupe de chapelure
705,"goutte de sauce soja et de jus de citron, herbes de Provence, piment doux ou autres épices selon les goûts"
706,200g de boeuf haché
707,350g de tomates pelées (petite boîte)
708,180g de feta
709,Menthe fraîche
710,Sucre en poudre
711,2 courgettes biologiques
712,3 oignons moyens
713,2poignées de pignons de pins
714,1petite boîte de ratatouille (environ 250 g)
715,1cuillère à soupe de poudre d'amande
716,250g de ricotta
717,2cuillères à soupe de chapelure fine
718,50g de parmesan râpé
719,350g de viande hachée (bœuf ou porc)
720,"2 pommes de terre (coupées en dés ou surgelées, c'est la même chose)"
721,épices (au besoin..)
722,2cuillères à soupe de vin blanc à cuisiner
723,1boule de mozzarella
724,1cuillère à soupe de citron
725,1 blanc de poulet (sous vide)
726,200g de chair à saucisse
727,1petite boîte de champignon de Paris émincés
728,10cl de lait
729,10cl d'eau
730,Gruyère râpé (facultatif)
731,1pincée d'ail semoule
732,1pincée de basilic
733,250g de riz
734,80g de raisin de Smyrne
735,15g de sucre en poudre
736,20g de beurre
737,"100g de chair à saucisse (ou rien, si vous ne voulez qu'avec des légumes)"
738,"Condiments (sel, poivre, persil, ail, basilic, huile d'olive...)"
739,25g de gruyère râpé ...
740,4cuillères à soupe de fromage blanc
741,5 aubergines
742,100g de pain de mie (5 petites tranches)
743,6cuillères à soupe d'huile d'olive
744,"Fromage (comté, mozzarella, chèvre...)"
745,6 aubergines
746,6 oignons moyens
747,5 tomates dont une pour le décor
748,1 poivron (décor)
749,1verre de moutarde d'huile d'olive
750,1/2l d'huile de friture
751,40cl de sauce tomate maison (coulis avec herbes de Provence)
752,1sachet de gruyère râpé
753,400g de feta
754,4cuillères à café de chapelure
755,1pincée de coriandre
756,400g de mouton
757,100g de parmesan
758,4 courgettes
759,Aubergine
760,150g de jambon de parme en tranches fines
761,200g de mozzarella
762,3cuillères à soupe de parmesan fraîchement râpé
763,250g de pulpe de tomate
764,10cl d'huile
765,2pincées de sucre
766,200g de brousse
767,40g de parmesan râpé
768,Ciboulette
769,Pignons (facultatifs)
770,4 aubergines (800 g)
771,60g de fourme de montbrison (ou St Nectaire)
772,25g de farine
773,25cl de lait
774,4feuilles de brick
775,2 courgettes
776,1 poivron rouge
777,100g de lardons allumettes
778,1branche de persil
779,1 oeuf moyen
780,60g de feta
781,50g de crème liquide
782,8filets de rouget
783,4 poireaux
784,4cuillères à soupe de fumet de poisson (poudre)
785,10cl d'huile d'olive
786,10cl de crème fraîche
787,"Pâte à crêpe (moitié farine blanche, moitié sarrasin)"
788,3 tomates pas trop mûres
789,200g de champignon de Paris
790,250g de boeuf haché
791,1bouquet de ciboulette
792,12 crêpes
793,500g de pomme
794,1cuillère à café de maïzena
795,4cuillères à soupe de Calvados BUSNEL
796,3cuillères à soupe de sucre
797,1cuillère à café de cannelle
798,4tranches de jambon cru
799,2 carré frais
800,2 poires bien mûres mais encore fermes
801,Pruneau
802,Datte et raisins secs
803,2 vinaigre balsamique
804,Beurre salé
805,Ficelle alimentaire ou cure-dents
806,8feuilles de brick
807,1 blette (le vert)
808,50g de lardons natures
809,50g d'emmental râpé
810,2 oeufs entiers
811,150g de farine
812,35cl de lait
813,1cuillère à soupe de Cognac COURCEL
814,1cuillère à café d'huile
815,1gousse de vanille
816,100g de chocolat
817,20 noix de St jacques
818,4feuilles de brique
819,100g de julienne de légumes (surgelée c'est plus rapide)
820,1cuillère à soupe de vin blanc ou d'armagnac
821,200g de riz basmati
822,4 persil et 4 branches de persil assez longues
823,1cuillère à soupe d'huile de mais
824,300g d'autruche
825,20cl de vin rouge
826,3cuillères à soupe de crème fraîche
827,1/3cuillère à café de curry rouge
828,1/3cuillère à café de curry jaune
829,10 champignons shiitakés
830,1grosse cuillère à soupe de farine
831,400g de viande d'autruche (filet)
832,Courgette
833,"Herbes diverses (thym, basilic, laurier...), ail, oignon"
834,1reste de pâtes de la veille
835,2petites boîtes de champignon de Paris
836,20cl de crème liquide à 15% de MG
837,2cuillères à soupe d'oignon hachés
838,Sel selon le goût
839,2 avocats
840,200g de Volailles ou de rôti (porc ou veau)
841,4cuillères à soupe de mayonnaise
842,"1kg de viande (bœuf à braiser type bourguignon, agneau à braiser type poitrine collier, cuisses de poulet)"
843,1kg de semoule de blé dur moyenne (à ne pas confondre avec le couscous)
844,2 navets
845,1boîte de cardon ou de haricots (bocal d'1 litre)
846,1boîte de pois chiches (370 g)
847,1 courgette
848,1bouquet de menthe
849,1petit bouquet de coriandre et de persil frais
850,1branche de céleri (facultatif)
851,4cuillères à café de concentré de tomates
852,5cuillères à café de paprika
853,2cuillères à café de Ras el Hanout
854,Huile classique (tournesol ou autre)
855,150g de sucre en poudre
856,1sachet de levure chimique
857,3cuillères à soupe de lait
858,3 oeufs
859,1/4l d'eau
860,1/4l de sirop de sucre de canne
861,10cl de Rhum Ambré LA MARTINIQUAISE
862,500g de morue
863,500g de pomme de terre
864,3 ail
865,10 oeufs
866,Feuille de laurier
867,Olives noires
868,3pavés de morue (600 g environ)
869,6 oeufs
870,4cuillères à soupe d'huile de tournesol
871,12 pommes de terre
872,500g d'échine de porc
873,500g de gîte de bœuf
874,500g d'épaule d’agneau
875,1 queue de porc (facultatif)
876,1.5kg de pomme de terre
877,250g d'oignon
878,1/2 vin blanc d’Alsace (Riesling ou Sylvaner)
879,1 oignon piqué de clous de girofle
880,8tranches épaisses de bacon
881,1cuillère à soupe de persillade
882,1pincée de herbes de Provence
883,4tranches de Blanc de Poulet Nature conservation sans nitrite HERTA®️
884,20feuilles de menthe
885,150g de fromage de chèvre frais nature
886,4 bagels
887,1/2 oignon rouge
888,2 pains bagels achetés surgelé ou faits maison (voir cette bonne recette de bagel)
889,1bocal de poivron rouge
890,60g de fromage frais ail et fines herbes (type Boursin ou Tartare)
891,4 anchois marinés à l'huile
892,"1 poivron de chaque couleur (vert, jaune, rouge)"
893,200g de champignon frais
894,Basilic frais
895,2/3 baguette (selon la gourmandise de chacun)
896,200g de gruyère râpé
897,1 tube de Lait Concentré Sucré à pâtisser NESTLE 170 g
898,50g de pistache non salées
899,50g de graines de lin
900,100g de flocons d'avoine
901,1 avocat
902,4 escalopes de poulet
903,2cubes de bouillon cube de légume
904,1kg de crevette fraîches
905,1paquet de pâtes jaunes chinoises (environ 750 g)
906,Sauce soja
907,1 chou vert
908,500g de haricot frais
909,3 blancs de poulet
910,Persil chinois
911,3brins d'oignon verts
912,Huile de tournesol
913,1 banane
914,1petit sachet de gruyère râpé
915,2tranches de jambon
916,Moutarde
917,4 bananes
918,Banane
919,"Banane jaunes, mûres ou pas)"
920,"4tranches de jambon bas de gamme, genre épaule"
921,1demi pot de crème fraîche ou 20 cl de crème liquide
922,1/2verre d'eau ou de lait
923,"3grosses cuillères à soupe de moutarde à l'estragon (par pitié n'utilisez QUE de la moutarde à l'estragon, ca ne rend rien avec une autre moutarde!!!)"
924,Riz
925,4tranches de bacon
926,100g de raisins secs
927,10cl de rhum
928,4filets de bar (environ 150 g par personne)
929,150g de feta
930,2 pommes (type golden)
931,4filets de bar
932,1/4l de cidre sec
933,75cl de fumet de poisson
934,1 céleri
935,150g de crème
936,1 fécule
937,2 échalotes hachées fin
938,1.5dl de vin blanc
939,1/2dl de vinaigre de vin blanc
940,200g de beurre froid coupé en dés
941,Citron
942,50g de caviar (vrai caviar ou oeufs de saumon)
943,"Légume verts au choix (petits pois, haricots, asperges, etc )"
944,2 bars de ligne
945,1cuillère à café de vanille en poudre ou 2 gousses de vanille
946,1/2cuillère à café d'ail semoule
947,20cl de noilly prat ou du vin blanc sec
948,15cl de crème fraîche entière
949,Bar de 800 g environ
950,3 carottes
951,1 poireau
952,500g de champignon frais
953,10cl de crème fleurette
954,1verre de vin blanc sec (12 cl environ)
955,4 bars évidés et sans arêtes (250/300g)
956,4tranches de truite fumée
957,50g d'échalote (surgelée ou 5 échalotes)
958,Aneth (quantité selon vos goûts)
959,75g de fromage à la crème (type Elle&Vire)
960,12.5cl de crème liquide
961,Poivre (préférence 5 baies)
962,"1 bar portion par personne ou à défaut, un gros bar pour plusieurs convives"
963,Moutarde forte
964,Romarin frais
965,"1 bar de 1,6 kg"
966,6 oignons blancs et leur tige verte
967,1 fenouil
968,1cuillère à café de noisettes en poudre
969,2cuillères à soupe de raisin de Smyrne
970,1/2cuillère à café de cannelle en poudre
971,1/2cuillère à café de gingembre et de cumin en poudre
972,1pincée de muscade râpée
973,8grains de poivre noir
